MaCCQE,CoulombCCQE,MaNCEL,EtaNCEL,NormCCMEC,NormNCMEC,FracPN_CCMEC,FracDelta_CCMEC,MaCCRES,MvCCRES,MaNCRES,MvNCRES,NonRESBGvpCC1pi,NonRESBGvpCC2pi,NonRESBGvpNC1pi,NonRESBGvpNC2pi,NonRESBGvnCC1pi,NonRESBGvnCC2pi,NonRESBGvnNC1pi,NonRESBGvnNC2pi,NonRESBGvbarpCC1pi,NonRESBGvbarpCC2pi,NonRESBGvbarpNC1pi,NonRESBGvbarpNC2pi,NonRESBGvbarnCC1pi,NonRESBGvbarnCC2pi,NonRESBGvbarnNC1pi,NonRESBGvbarnNC2pi,AhtBY,BhtBY,CV1uBY,CV2uBY,AGKYxF1pi,AGKYpT1pi,MFP_pi,MFP_N,FrCEx_pi,FrInel_pi,FrAbs_pi,FrCEx_N,FrInel_N,FrAbs_N,RDecBR1gamma,RDecBR1eta,XSecShape_CCMEC,RPA_CCQE
8.5745,-0.887122,-1.00033,0.104768,1.42484,-0.376358,-1.7264,-0.287999,1.17306,1.46909,-1.51098,-1.02144,0.918246,-2.06625,-1.18738,-1.77668,-0.924023,-2.11218,0.0273671,-0.378863,0.590315,1.53965,0.215671,-1.38497,-1.70084,2.43525,-1.27159,0.632818,-0.409089,-1.83632,-0.61443,1.14841,0.413488,2.08872,0.652355,0.112507,1.45373,0.730153,-0.054375,0.102477,0.515661,0.00404863,0.0926213,0.152148,1.0,0.151
3.77674,-1.60085,1.22624,1.4134,0.826797,2.83414,1.19814,-1.20691,-0.71798,0.453539,-0.762048,-0.230966,-1.65671,0.320797,1.09622,1.32048,0.0740589,0.38448,-0.139608,-0.842246,-0.0349009,-0.967559,0.0173751,-0.154613,-0.270531,-0.325053,1.52741,0.806943,-0.790132,-0.769707,0.126367,-1.583,-0.507271,0.846493,-1.36171,0.12242,0.211585,-0.896933,-0.354132,1.01907,-0.740468,-0.85575,-0.178339,0.508605,1.0,0.151
5.97326,-1.68692,-0.877307,-0.490184,1.29115,0.917524,0.165861,-0.158762,0.740131,-2.16795,-0.450824,-0.24807,0.083428,0.704067,0.97246,-0.332104,-0.829129,1.97365,0.867363,-2.03527,-1.32478,-0.671231,-0.53048,-0.29079,0.752077,-0.351766,0.725483,0.18511,1.09916,-0.09473,0.401791,-1.81809,0.446539,-0.91944,0.394655,0.920339,0.184246,0.926579,-0.424148,0.869361,0.881981,-1.34152,0.963408,-1.42648,1.0,0.151
-8.08644,0.00467315,0.353941,-0.938823,2.40214,-2.15681,1.93666,0.378987,0.665661,-0.301765,-0.327015,-0.182278,1.4315,0.0647208,0.102206,0.0827298,1.07073,-0.642747,-0.367092,1.08167,0.502654,0.887356,-0.427757,0.833825,1.45814,-0.799081,-0.92293,-2.53713,0.317946,-0.144117,0.499862,0.569414,1.64623,0.266541,-1.73379,0.0314022,0.543005,-0.248933,1.26607,0.506477,0.200916,0.0903214,-0.87163,0.386393,1.0,0.151
6.84408,-0.425542,1.3673,1.04008,1.2458,-0.680102,-0.397648,-1.32807,-0.154696,0.0262164,-0.766152,-1.24164,-1.08662,0.000408627,-0.529831,0.693373,0.83106,-0.995861,-1.42312,0.318751,0.756267,1.2926,-0.71295,2.56429,-1.75742,0.11138,-0.407011,-1.08736,-0.6539,-0.76184,0.681328,0.136495,-1.042,0.56957,2.55752,-0.735601,-1.36986,0.855182,-1.25748,-0.316432,1.11299,-0.70315,-0.798143,-0.55865,1.0,0.151
3.46545,-1.1026,0.607143,0.419024,1.80114,0.172188,0.356454,-0.0841364,-1.25711,0.334645,1.36471,0.0196575,0.351818,1.2475,-0.298482,-1.84125,1.19785,0.125227,-1.51155,1.0326,0.31997,-0.533806,-0.89863,0.461146,2.37239,1.03673,-0.103893,1.04866,-0.954363,-0.437032,-1.21447,1.55603,-0.888702,-0.343556,-0.672368,0.288123,-1.00187,-0.0127788,-0.279391,-0.251272,0.759181,-1.75124,-0.221873,0.550082,1.0,0.151
3.24474,2.2075,-1.1519,0.20711,0.748184,-0.057885,1.55996,0.229954,0.515052,0.261753,1.85467,-0.0157613,2.3887,0.20918,-0.203552,-0.309558,-0.236183,-1.04536,-0.385819,-0.351888,-0.715889,0.0667933,-0.153838,-2.01116,-0.914123,0.724705,0.217831,1.27233,-0.185483,0.750702,-1.4804,0.963679,-0.386642,-0.711376,-0.788779,0.943526,0.866444,0.382735,-0.0528834,0.82556,-1.04559,-1.26191,0.954312,0.39472,1.0,0.151
3.54644,-1.37671,0.531158,-0.18656,2.09835,4.06923,-0.727689,0.105095,1.40784,0.663981,-0.0904995,2.43539,0.702811,-0.638725,-0.676237,-0.286317,-0.100529,-1.61223,-1.14178,0.525431,-0.0987778,0.222694,-0.57752,-0.64313,0.533221,-0.236488,1.27766,-0.611525,0.316479,0.228058,0.123567,-0.83477,-0.63328,-1.16077,0.548094,0.21696,-0.377791,1.00339,1.82204,1.8882,-1.75568,-1.4453,-1.109,1.30101,1.0,0.151
8.98657,-0.785232,-0.0788241,-0.507118,0.816772,0.101197,0.263413,-0.220322,1.72008,2.361,-0.0539316,-1.72761,0.690944,0.340206,0.184338,1.63237,0.781347,-1.86606,1.27563,0.0177546,-0.135044,-0.4451,1.03602,-0.222334,0.67398,-0.5118,-1.56902,2.11709,-1.41462,-0.583176,0.957234,0.0809982,0.475705,-1.55771,-0.314437,0.431568,0.339276,1.23573,-0.847225,-0.666507,-0.45482,0.459519,0.692486,0.567034,1.0,0.151
9.41565,-0.83095,-0.685009,-1.14204,2.69795,-0.769196,0.129308,1.3897,0.464523,0.976832,-1.08389,1.16859,-1.06889,-0.722313,1.99202,1.01448,0.812974,-0.281631,0.875557,0.762194,-0.539181,1.34812,0.128821,0.351184,-1.46661,1.2002,-0.107573,-0.818871,0.889517,-0.532237,0.952171,-1.65131,1.12999,0.275817,-1.19751,0.404939,-0.487347,-0.175638,-0.561376,1.05334,-0.287147,-1.38664,-2.2429,0.0731896,1.0,0.151
-0.895986,0.766654,-0.985069,-1.39392,0.558284,-2.3592,-1.0205,-0.696308,-0.0975559,-1.64834,0.32167,0.470383,-0.55341,-0.214354,-1.79894,-1.22752,-1.27823,0.136225,1.67715,0.61139,-0.102892,0.491936,-0.725994,0.195313,1.46423,0.321917,-1.56708,0.0619114,1.35569,-0.286199,-1.45893,0.596035,0.768303,-0.238838,-0.823457,-1.01985,-1.31504,1.1884,0.737518,0.655446,-0.47356,-0.880415,1.58851,1.39241,1.0,0.151
3.63264,-1.60025,0.952645,1.02092,0.612636,-0.528295,0.331513,-2.56827,0.526285,1.59984,-0.396983,0.738767,1.10031,1.52613,2.09507,-1.29108,2.14058,-0.884407,-1.63893,-0.257934,-0.339994,0.470646,0.054886,-1.99153,-2.28008,0.215825,-2.93472,-0.863168,-0.105401,0.428069,-1.04803,0.175544,-1.94772,-0.0301408,0.113175,-2.11559,-0.118287,0.043069,-1.31143,0.240717,0.887672,-0.0637645,-0.313319,-0.272961,1.0,0.151
8.01468,-0.745751,-1.20509,2.10877,3.00415,1.90924,1.8635,1.90859,-0.0217021,0.211074,-0.471445,-1.34424,-1.97223,0.0795765,1.13225,-0.455248,-0.500418,-0.56018,-0.792551,1.4325,-0.798493,0.374473,-1.10151,0.0719258,0.0254623,-1.38806,-1.56333,-0.177606,1.43511,0.373073,-0.306289,0.143603,1.84714,-0.103779,-1.46613,-1.26601,-0.154328,0.237967,-1.54559,-0.842414,1.36746,-0.191042,0.317757,0.788625,1.0,0.151
3.4302,-0.0327444,-0.0751905,0.047503,1.73742,-0.538905,0.286412,-0.246131,0.154133,0.544755,-0.15014,-0.875412,1.44365,-0.144696,-1.78697,-0.883467,0.736213,0.141626,1.19536,-1.4461,0.533247,-0.471444,-0.788111,-0.873518,0.222226,0.41397,0.406967,2.32444,-0.00511048,-0.270315,-0.368569,0.755803,-0.259825,0.695738,1.57366,-0.498562,1.0226,-0.326038,-0.793407,-0.141239,0.536594,0.692241,-0.984987,0.843997,1.0,0.151
0.969049,0.115062,-0.0103332,0.63492,1.57331,0.217708,-1.69739,0.244583,-0.830969,0.661347,-2.32468,-1.19404,-0.316144,0.183879,-0.0240723,-1.80634,-0.234888,-0.424434,-0.0417828,-0.53044,-0.107772,0.167951,-0.123135,-0.461558,-0.320619,1.05939,-0.803025,1.30581,-0.318936,-1.27112,2.30794,-0.31086,0.0751639,-0.348475,0.190746,-0.772253,0.553353,-0.387286,0.323189,1.45031,-1.4299,-0.640293,-0.0646441,-1.27431,1.0,0.151
3.45418,1.9971,-1.40923,0.583536,-0.660222,-2.22872,0.049906,-0.931373,-0.988412,0.128969,0.864838,-1.6516,0.43992,0.324709,-0.422263,0.435962,0.871735,0.0230494,0.0304658,1.59361,2.03355,0.530598,2.17748,-0.281304,0.180139,0.072314,1.26958,0.172604,-0.726421,-0.457854,0.578146,1.63837,-0.0604102,1.42367,-1.80509,-0.286185,-1.28502,0.0864881,0.682635,1.61216,1.61758,0.131023,0.589155,0.151225,1.0,0.151
2.98296,-2.758,-0.456926,1.41655,2.06258,1.20404,-0.878031,-1.92028,-1.13507,1.12722,1.20846,1.73275,-1.27582,-0.0300886,0.753513,1.05411,0.97992,-0.719788,-1.54783,-0.802142,-0.527734,-0.412223,0.338874,-1.02164,0.192031,0.93467,-1.30363,0.619739,1.59207,-2.15063,-0.00998382,0.92169,-1.4606,-0.784938,-0.446645,-0.427067,1.54085,-1.75109,-0.0211656,-0.132879,0.157183,-0.862773,0.883052,0.560882,1.0,0.151
5.85924,0.816883,0.307094,0.387475,0.301445,1.84786,0.157214,0.437535,-0.413026,0.493079,-0.697388,-0.790053,-0.979983,0.372755,-0.856067,0.0999174,-1.06623,0.942386,-1.07597,-0.874478,0.191936,0.0641499,0.100698,1.39301,2.19733,0.517869,-0.954062,-0.329683,0.574694,1.08138,-0.731145,0.622289,-0.715319,-0.410617,-0.64985,-0.423878,0.872055,-1.01357,0.424505,-0.585091,-0.276435,-1.47277,0.42881,-1.56765,1.0,0.151
1.53909,-1.52536,-1.20404,1.13418,1.45769,3.0779,-1.28788,-1.66642,0.538217,1.05019,1.06004,-0.153887,-1.00378,-0.45947,-0.433543,-1.52011,-1.12053,0.470502,0.976599,1.19753,0.237376,-0.208673,-0.751425,0.531312,-0.829535,0.381331,-0.190634,0.360694,2.28319,-0.0213373,-1.16707,0.639025,1.73929,-0.899098,0.429898,-0.362732,-1.32434,-0.788785,-0.5244,1.64066,0.882718,-1.03839,-0.540365,0.636848,1.0,0.151
6.15081,1.88543,1.38963,1.04193,1.99618,1.30818,-0.148005,0.0095184,-0.353269,0.176547,-0.926112,-1.1556,2.7825,1.20499,-1.29002,0.424468,1.25227,-0.663749,-0.272469,-1.69773,-1.75563,-0.77676,0.394773,-1.36103,-1.28064,1.14785,-0.320188,0.236025,-0.177034,-0.0820028,-1.79171,-0.388984,0.272002,0.331425,0.355354,-0.836814,1.34219,-1.94756,0.194135,0.155928,-0.0246056,0.200755,0.691157,1.06571,1.0,0.151
1.66621,1.41655,0.926829,-2.61325,1.0299,-3.77593,0.442957,1.43301,0.568287,-0.525316,0.915713,-2.57587,0.0768584,-0.634483,0.656306,2.23216,-0.686402,0.840903,-0.122588,1.46938,-0.0200812,0.467949,0.228842,0.571435,-0.440757,0.462626,1.62279,-0.291103,0.481054,0.374166,1.56888,1.16185,-2.21062,0.456577,-0.783556,0.939591,-0.30844,0.641548,1.21316,-0.104685,-0.128125,1.09034,0.586637,0.0434667,1.0,0.151
7.87178,-1.53991,1.34134,1.21939,1.22575,0.860831,-0.901107,-0.697546,0.853425,-1.06553,0.386627,-0.96062,1.76296,0.0120538,-0.778913,-0.236447,-0.0971042,-0.0421685,1.81843,-0.238369,0.506351,-0.698626,-0.0750178,0.0672378,-0.000929609,-2.07744,-0.588396,-1.56156,1.2786,-0.515278,-1.51778,0.624504,0.426048,-1.10271,-1.05865,-0.223072,-0.0461921,-0.0612228,0.175319,1.85628,-0.210671,2.03842,0.153915,-0.57939,1.0,0.151
4.04222,-0.263585,0.377095,-1.88453,0.724424,3.21685,1.75756,1.77197,1.46309,0.680284,-0.47448,1.59729,-0.852117,-1.29064,-0.293787,0.0258003,0.937333,0.285466,-0.106869,0.527382,0.246747,2.14744,0.0432531,0.428871,-0.706859,-0.229599,-0.943824,0.0854823,1.22253,-2.42496,-1.40178,0.91369,0.0224347,-1.45103,-0.406792,-2.02672,1.26622,0.308285,0.870724,0.428074,-0.495034,0.427786,0.245784,-1.70101,1.0,0.151
6.26426,-0.287639,-1.45103,-0.78924,0.578807,-0.123003,-1.13797,-0.0409667,-0.484017,0.989462,0.647933,-1.15301,-0.524096,0.817297,-1.00698,-1.23825,-2.03712,0.81829,0.233808,-0.210271,-0.0791801,1.27094,-1.21813,0.0169928,0.187325,-0.528927,-0.408491,-0.976525,-1.3322,-0.719019,-0.619045,-0.249558,0.742419,-0.311457,0.0423104,-0.762461,0.445697,2.41869,1.48365,-1.55305,0.486895,-0.370608,-0.676228,-0.561649,1.0,0.151
9.61141,-1.32154,-0.246372,0.5541,0.862626,-1.46933,-0.511418,1.37106,0.161371,-0.241457,-0.588361,0.340713,-0.732908,0.744541,-0.855224,-0.024301,0.600965,0.222725,1.85708,-1.53418,-0.371179,0.494505,-1.20904,0.498861,-0.707459,-1.68321,-1.97825,1.17357,-0.55819,1.64795,-0.329373,-1.16472,1.44701,1.96266,2.26577,0.0676288,-0.593022,1.57809,0.386982,-0.998164,-0.692651,-0.11239,-0.424739,-0.310649,1.0,0.151
3.87211,-0.0641152,0.708675,-1.72737,2.6306,-0.792371,0.162437,0.206709,-0.727405,0.206391,0.141041,0.812319,1.10225,0.607424,0.820445,0.125178,-0.431093,-0.185879,1.97302,0.663456,0.035114,2.3682,-1.33811,1.03015,-0.407119,0.722843,-1.10483,-1.35719,0.875033,-0.774139,0.48439,-0.589858,-0.690454,-0.197342,-0.571487,0.644558,-1.28534,0.885804,0.58474,-1.55867,-0.0709006,0.344536,1.03153,-0.125129,1.0,0.151
4.15884,-0.189191,-0.125052,-1.43274,1.37849,1.16659,0.835565,0.292144,2.02125,-1.74314,-0.877804,0.286529,-0.311375,-0.119947,0.399418,1.94208,1.39632,0.503557,0.031484,-0.472863,-0.152068,0.315267,0.146058,-2.35544,0.602299,-0.0458084,1.40753,-1.47918,-1.15665,1.34104,0.260173,-0.695914,-0.310898,0.0194994,-0.18649,0.524728,-0.545442,0.087386,1.11639,0.910266,-0.98829,0.665094,-1.41936,0.145332,1.0,0.151
-3.2395,0.832158,0.152691,-0.426055,1.36367,0.823901,-0.869658,0.544777,-0.599933,-0.296168,-0.0341655,1.44049,0.60229,-0.140982,-0.471332,1.03801,0.136538,-1.21446,0.600879,-0.459811,1.47767,-0.405712,2.42902,-2.44217,0.650048,-0.595225,-1.77297,-1.29701,-0.35289,0.0630641,1.01823,0.608981,1.43499,0.980534,-0.122769,-0.538703,0.224907,0.643132,0.160356,0.650002,0.319147,1.18661,0.509361,-0.268458,1.0,0.151
0.696094,-0.99564,-1.26567,-0.233647,2.03112,2.60673,-0.170673,-0.0381223,0.457094,-1.02718,1.24486,0.613814,1.20668,0.141361,1.13452,1.48626,-0.370292,-1.16179,1.09949,-2.48898,0.147266,1.44778,-0.695071,-0.149009,-0.568035,1.75254,-0.0843882,-0.901072,-0.91374,1.50392,-0.930194,-0.168936,0.350848,1.17859,0.432636,1.08615,1.63026,1.99136,0.0413152,0.392746,0.480679,-0.11709,1.77663,-0.0300565,1.0,0.151
5.09794,1.4314,-0.670889,-1.33548,2.40251,-1.3171,0.628596,-0.0277892,-1.79401,0.692909,-0.256755,0.295967,-1.39683,0.417359,1.0984,-0.175207,0.502552,-1.56455,-0.941727,-1.37763,0.601551,-0.277629,-0.707377,-0.293725,0.239896,1.27519,0.654191,0.121048,1.20179,0.657782,0.0699966,-0.0012586,-0.0810616,-0.522881,0.207641,1.39487,1.12523,-0.682207,-0.105005,-0.585087,-1.2348,-0.74574,0.614415,0.930148,1.0,0.151
4.73986,-0.237383,0.635107,-1.0723,2.11698,-0.0276459,0.752928,0.417505,0.951605,1.12125,0.157104,-0.417888,-1.49006,-0.338747,1.86724,-1.07873,-0.424211,0.851316,0.091821,-0.393164,-0.586113,2.50019,1.09138,-0.118656,-1.73207,-0.413698,-0.184573,-0.0208966,0.985493,0.235284,-0.341717,0.695925,-0.341466,0.5821,-0.676967,-0.448134,0.301821,-0.683726,-1.22181,-0.148603,0.252518,-0.447236,0.882829,-2.00419,1.0,0.151
1.21077,0.418545,2.43348,-0.31166,0.363039,-0.486449,0.351854,0.342331,-1.68912,0.187328,-0.469491,-0.378311,-1.859,-0.37563,-0.647026,-0.685473,-0.471582,-0.44406,-0.620222,0.963194,-0.31622,-0.254988,-1.153,-0.668399,1.64516,-0.973075,0.186479,1.4574,1.51711,-1.35825,-0.623853,0.254853,1.55666,1.22181,1.58702,1.65142,-0.0419871,-0.718954,0.728696,-0.384719,0.619959,0.826584,-0.788378,-0.145007,1.0,0.151
8.69745,2.40364,-0.386261,-2.13158,2.03942,0.375785,-0.536348,1.13291,-0.790254,0.78103,0.276336,-1.55164,1.60027,-0.917626,-0.177411,1.48327,-1.02739,0.255516,-1.48552,-0.339873,0.683261,1.85495,1.28308,-0.0206021,-0.626338,0.0283918,0.503902,-0.213014,1.02308,0.746108,-1.47425,-1.03549,2.3179,-0.312716,-1.6025,-0.979137,0.029373,0.852568,-0.336715,0.204327,-0.702059,0.597565,1.58072,-0.123858,1.0,0.151
7.26618,0.36928,-0.254765,0.896445,1.40682,2.31078,0.541493,-0.0524046,2.61321,1.88846,1.18968,0.215858,0.24207,-0.938966,0.248349,-0.358074,1.55635,0.812084,1.17195,0.569977,1.80241,-0.810009,-0.120629,-0.265922,0.263821,-0.186001,0.219988,-0.402033,-0.699772,0.482237,0.420256,-0.463202,-0.480332,1.6959,0.548949,1.45897,-1.10085,2.42334,-0.431084,-0.105297,0.982397,1.08594,-0.35986,-0.163607,1.0,0.151
2.08763,-0.77594,0.400567,-0.237269,3.66642,-0.617302,1.18639,-1.26692,-0.749952,0.929193,-0.0986078,-2.6121,-0.359392,-0.318521,-0.049824,-1.30849,1.11507,-0.813363,-0.76909,-0.229626,0.244624,0.00349104,1.11813,-0.154859,-0.430096,0.399417,0.168471,1.75385,-0.387029,-1.27524,-0.918026,0.978546,-1.44431,0.429289,-1.24008,-1.04684,0.976606,0.702915,-0.536455,-0.489667,-0.568154,-0.296996,0.451795,-0.36637,1.0,0.151
4.561,0.998507,-0.879967,1.0585,1.47407,1.17888,0.887078,-0.469016,2.74002,-0.24548,0.293897,0.936651,-0.0209201,-0.263992,1.86701,-0.560791,-1.3614,1.04589,2.28905,1.15749,-0.116839,1.43299,1.50976,0.502899,-0.899948,0.858319,-0.280385,-0.419596,-1.27286,-0.0622859,0.0319768,0.64359,-0.4602,-0.998492,0.114508,-0.476779,0.55369,0.995527,0.979009,-0.192596,-1.80384,-0.794334,-0.863749,-1.97532,1.0,0.151
3.09817,-0.560781,0.0743252,0.338155,0.565385,-3.27016,0.114102,1.48673,-0.432676,0.699904,1.44203,2.0426,-1.11221,-1.85169,-1.33421,-0.88633,-0.657455,-0.794437,-0.619193,-0.633209,-1.27952,-0.339102,-0.897372,0.618239,1.16864,0.0638379,-0.542559,-0.941327,0.481776,-0.595723,1.38033,-1.45669,-0.227304,-0.520116,0.522341,0.428711,0.642749,-0.960694,0.620075,0.369709,1.03533,0.706105,-0.720094,0.934764,1.0,0.151
4.17731,1.80495,-1.70463,-0.258811,2.05274,0.577233,-0.151633,-1.52909,-0.0619434,-1.78412,-1.06554,0.0382839,-0.0391758,-0.828001,-0.70986,-2.30198,1.02764,-1.84755,-0.378232,-0.830946,-0.974094,-0.678149,-1.13888,-0.374628,-1.85932,1.19502,0.018806,0.518245,0.963283,0.296859,-1.00844,-2.03741,-0.0383975,0.222358,-0.0831849,0.16781,-0.0809588,0.146002,-0.162687,-0.960357,0.279192,0.0272039,0.976311,-0.0490349,1.0,0.151
3.96069,-0.949531,-0.182657,0.505149,1.09161,1.47009,0.0592806,1.34803,1.54371,0.98982,0.00371889,0.455137,-0.905967,-0.814772,-0.155987,-0.13188,-0.353131,0.54402,-0.897385,-0.8058,-0.786276,0.384691,1.13686,-1.13176,0.566958,-1.40725,-0.800654,0.367063,2.39321,0.252656,0.207488,-0.917858,1.27531,-1.09543,-0.11966,1.94634,0.615442,0.295793,-1.62238,-1.70105,1.16402,2.00076,-0.179523,0.497487,1.0,0.151
9.55027,0.362423,0.280622,-0.610469,1.9833,-0.234707,1.22682,0.730443,-0.828355,0.637734,-0.756031,-0.670586,-1.13169,0.200616,-1.69435,0.894211,0.129312,-1.41093,1.69272,-3.25695,0.720321,-0.0492213,1.11456,0.052384,0.94951,1.55201,-1.98677,0.0779144,-0.477888,0.207869,-1.08297,-1.35151,-2.28038,-0.764921,-1.79233,0.47052,-0.909636,0.299662,0.532338,-0.950777,-0.216999,1.42074,-0.393457,-1.23243,1.0,0.151
8.8594,2.20992,0.24486,1.86517,-0.0810626,-1.26695,-2.3297,-1.05711,-1.01213,-0.385669,2.14194,-0.355501,0.910844,-1.90321,0.344627,1.22564,0.891016,-0.180934,-0.831102,0.501122,-0.585685,1.12771,-0.737393,-0.441999,-1.52752,1.08572,-0.756493,1.05352,2.08662,-0.183452,-0.0747531,1.3117,1.66435,-0.0332419,-0.843521,-0.435403,0.0427004,-1.46419,-0.118446,0.713912,-0.217829,-1.36218,-0.900371,-0.300707,1.0,0.151
6.15514,0.662844,-0.682634,-0.334709,2.94011,-1.79534,0.759185,0.908491,0.310129,1.58786,-1.34974,-1.27088,0.706539,1.06231,1.23874,-1.81015,-0.196965,0.813654,2.01343,-1.09517,0.301679,-1.2516,-0.732488,0.0197702,-1.2344,-0.752892,-0.180973,-0.0741954,0.295755,0.695627,0.146857,1.29042,0.508656,-0.606828,0.083268,-0.801678,0.878596,0.0451315,1.26809,-0.0427469,-0.762241,-0.193283,-0.362396,-0.154414,1.0,0.151
2.14571,1.23062,-0.558282,1.0266,0.188445,-0.526228,-0.522611,-0.774202,-1.78621,-0.627122,-0.863489,1.60808,-0.345942,-1.71164,-1.04264,-0.551963,1.52316,-0.278475,0.9365,0.996501,-0.76273,1.27501,0.0306481,-0.37183,-0.181723,0.550246,1.31259,0.241427,0.215214,0.895573,1.30065,0.583249,-0.853829,-0.34683,2.83321,1.05571,0.0239981,0.845552,1.77983,1.51237,0.756341,-0.515236,-0.627339,-0.632961,1.0,0.151
3.49941,1.93659,-0.320741,-0.76552,3.27037,-0.756383,-0.942014,1.54516,-0.42368,-1.52277,-0.395019,1.61787,-1.7976,-2.45454,0.760865,-1.03787,0.626521,1.74218,-0.257415,-1.1621,-0.77906,0.381274,-1.26877,0.401591,0.0854316,0.728968,-1.06227,-2.86624,0.808051,-0.957696,0.341211,-1.18326,1.22329,0.161423,1.65133,-0.583867,0.525122,0.20658,-0.604542,-0.332067,-0.115545,2.24487,-0.434928,0.714895,1.0,0.151
7.21639,1.63653,-0.848771,-1.00168,3.39266,-3.67391,-0.640941,2.1841,0.576531,0.603387,0.468896,-0.180271,0.76876,-1.11713,-1.92552,0.317476,0.304716,-1.64274,-0.864034,2.38691,0.633599,0.712327,1.98863,-0.548239,-0.411824,0.448991,-2.12612,0.345162,-0.376235,-1.38746,0.010046,0.931591,-1.01445,-1.22649,-0.11239,-0.262189,0.643347,0.852451,0.91211,-2.41313,1.53375,-0.445688,0.654729,-0.0800979,1.0,0.151
4.07461,-1.1325,-1.73663,-0.02192,1.47981,-3.31067,0.55526,0.429243,-0.181782,-1.78988,1.31109,1.80186,-1.21502,-0.42422,0.589757,0.500736,-1.1759,-0.380141,0.557105,2.26119,0.404701,-0.561368,0.234665,-0.059427,1.62336,-1.32228,1.33482,1.18624,1.92082,1.88184,-0.2965,-1.57186,-0.41156,1.06799,0.338138,-0.467853,-1.25117,0.00113011,-0.211874,-0.968582,0.728196,-1.81014,1.45166,1.09064,1.0,0.151
4.57909,1.11022,1.36728,-0.886335,2.28871,-2.98982,-0.526481,-0.550353,2.15023,-0.77244,-0.667706,-0.448648,0.840209,0.168086,-0.278642,-0.405482,-0.259599,0.285849,-0.0259667,0.49924,0.606773,-1.26048,-0.311576,2.12985,-0.550914,-0.0579275,-0.923979,0.614433,1.76029,-0.0329648,-3.29511,-0.832247,1.17909,-0.141965,-1.293,0.976663,1.18661,0.981543,-0.568016,-0.468315,-1.27318,0.194111,-0.361989,-1.42029,1.0,0.151
4.15633,1.29096,-0.998792,0.688713,0.890282,-1.8688,0.389959,-0.109784,-1.3626,0.90493,-0.341776,-0.885737,2.31386,-0.50476,-0.25997,0.398271,0.429916,-1.65466,0.178958,0.417173,-0.311869,0.877325,-2.74887,-0.211531,0.524689,0.980166,-1.98121,-0.298052,0.514264,1.97948,-1.30832,-0.646202,-1.61798,0.961479,0.310725,0.764852,-0.577569,-0.667372,-0.473377,1.00159,-0.610375,1.82103,-1.39039,0.27109,1.0,0.151
4.79871,-0.0875027,-0.946736,0.243464,0.873421,0.0381446,1.0061,0.00187954,0.198151,0.147536,0.723234,-0.756294,-0.433397,-0.163177,-0.724103,-1.99165,0.282657,-0.601791,0.350909,1.89837,-0.223272,0.210092,-0.716772,-1.50343,-0.991402,-0.440319,-1.64227,-2.25108,-1.24044,0.336312,1.08182,1.47504,-0.483062,-1.41199,-0.935821,0.4476,0.252952,-0.360497,0.318301,-0.477757,-0.0715821,1.5559,-0.220943,-0.977129,1.0,0.151
5.53619,0.36377,1.61066,0.671981,0.858049,2.52933,1.40522,0.687006,0.30178,0.353589,1.68106,-0.247706,0.733731,1.1307,-0.246299,-1.63989,0.0665801,1.83221,-0.57233,0.923225,-0.872014,-0.114472,0.722076,0.230058,-1.55112,1.5962,-0.663121,0.253173,1.37032,0.87955,1.08352,0.199636,0.351596,0.925285,-1.59911,0.624759,0.245819,-0.506552,-0.168381,-0.996352,0.922435,-0.643827,-0.514301,-0.441631,1.0,0.151
1.26646,3.04109,-0.0485491,-0.804083,1.61639,0.0197008,-0.625216,0.559325,0.310089,-0.523452,-0.688822,0.38484,-1.31826,-0.0697825,-0.147904,1.61827,-0.307625,0.726336,0.0145875,-1.65508,-0.749629,0.451173,-0.344151,-1.18132,-0.700572,-0.402952,1.32629,-0.578459,0.746783,0.798706,1.04819,-0.079776,-0.455407,-0.345509,-1.2793,1.31706,-1.98165,0.187239,0.610003,-1.36942,0.45031,1.42128,-0.103231,1.309,1.0,0.151
12.5875,-1.22144,-2.02273,3.55983,0.803612,-0.697455,-2.0687,-0.824362,-0.228657,-0.101771,-0.388622,-1.1325,-1.57228,-1.01586,-0.8626,-0.448709,0.373972,0.523231,1.12926,0.265219,-0.42347,-1.75914,0.138473,1.04266,-0.111598,0.538794,-0.915242,0.949151,-0.268156,0.0549153,-0.804638,-0.81224,1.501,0.285833,0.197001,0.105868,1.03095,1.22373,-0.045318,-0.370592,1.9536,-0.520384,0.684071,0.0495781,1.0,0.151
6.29981,-3.28871,-1.58701,0.101037,1.51073,-1.90946,-0.409711,-0.00473726,-0.594115,0.5755,-0.744608,0.103943,1.2463,0.224559,0.467512,-0.432605,-0.677404,-1.16175,0.150744,-0.322898,-1.34798,0.617007,-1.32676,0.58292,-1.04087,-0.51532,0.927367,1.39002,-0.587576,0.167692,1.09078,-0.389292,-0.11199,0.587138,-0.89179,-0.758288,-1.90415,-1.94936,0.460008,0.476405,-1.83186,-0.366818,0.0475307,2.56641,1.0,0.151
